player_id,name,position,causal_war,trad_war,rank_causal,rank_trad,rank_diff,pa,pa_total,ip_total,ci_low,ci_high,war_source,sparse
592450,Aaron Judge,batter,12.34,8.52781386165401,1,1,0,1188,1226.0,,,,season_batting_stats.war,False
660271,Shohei Ohtani,batter,12.13,7.791728342240769,2,2,0,1367,1406.0,132.0,,,season_batting_stats.war,False
665742,Juan Soto,batter,11.26,6.707959577772352,3,7,4,1458,1485.0,,,,season_batting_stats.war,False
670541,Yordan Álvarez,batter,8.98,4.89804725494449,4,20,16,1154,1188.0,,,,season_batting_stats.war,False
518692,Freddie Freeman,batter,8.15,5.693756068625102,5,16,11,1400,1435.0,,,,season_batting_stats.war,False
605141,Mookie Betts,batter,7.68,6.783286934649503,6,5,-1,1277,1296.0,,,,season_batting_stats.war,False
542303,Marcell Ozuna,batter,7.15,3.9153952276532866,7,37,30,1293,1303.0,,,,season_batting_stats.war,False
608369,Corey Seager,batter,6.99,6.2723716612384175,8,10,2,1117,1151.0,,,,season_batting_stats.war,False
660670,Ronald Acuña,batter,6.77,6.489979171494378,9,8,-1,962,974.0,,,,season_batting_stats.war,False
547180,Bryce Harper,batter,6.69,4.138062450960219,10,33,23,1225,1249.0,,,,season_batting_stats.war,False
621566,Matt Olson,batter,6.35,5.756615314116845,11,13,2,1406,1430.0,,,,season_batting_stats.war,False
677951,Bobby Witt,batter,6.23,7.0332726498583815,12,4,-8,1413,1430.0,,,,season_batting_stats.war,False
665489,Vladimir Guerrero,batter,5.68,3.911112688180339,13,39,26,1360,1384.0,,,,season_batting_stats.war,False
606466,Ketel Marte,batter,5.43,5.710952807490418,14,15,1,1289,1312.0,,,,season_batting_stats.war,False
663656,Kyle Tucker,batter,5.31,5.217858008963689,15,18,3,1048,1069.0,,,,season_batting_stats.war,False
683002,Gunnar Henderson,batter,5.2,7.522795364074819,16,3,-13,1351,1363.0,,,,season_batting_stats.war,False
656941,Kyle Schwarber,batter,4.97,1.916673382563937,17,155,138,1471,1488.0,,,,season_batting_stats.war,False
650490,Yandy Díaz,batter,4.91,3.3265419915209367,18,62,44,1220,1229.0,,,,season_batting_stats.war,False
667670,Brent Rooker,batter,4.69,3.9074036159013446,19,40,21,1132,1140.0,,,,season_batting_stats.war,False
646240,Rafael Devers,batter,4.47,3.7002871177223122,20,47,27,1225,1254.0,,,,season_batting_stats.war,False
661388,William Contreras,batter,4.35,4.358879620345627,21,27,6,1294,1312.0,,,,season_batting_stats.war,False
514888,José Altuve,batter,4.13,3.0617810484640087,22,74,52,1147,1151.0,,,,season_batting_stats.war,False
673548,Seiya Suzuki,batter,4.04,3.350308242930125,23,61,38,1160,1168.0,,,,season_batting_stats.war,False
592885,Christian Yelich,batter,3.99,3.108683366386868,24,71,47,940,957.0,,,,season_batting_stats.war,False
680776,Jarren Duran,batter,3.92,6.743217412906765,25,6,-19,1092,1094.0,,,,season_batting_stats.war,False
663586,Austin Riley,batter,3.77,4.809900100979578,26,21,-5,1189,1201.0,,,,season_batting_stats.war,False
682998,Corbin Carroll,batter,3.65,4.307164273536536,27,28,1,1379,1407.0,,,,season_batting_stats.war,False
641355,Cody Bellinger,batter,3.31,3.4703822366926405,28,54,26,1110,1125.0,,,,season_batting_stats.war,False
607208,Trea Turner,batter,3.14,3.2096159469147434,29,66,37,1295,1302.0,,,,season_batting_stats.war,False
596019,Francisco Lindor,batter,3.06,6.481244699016566,30,9,-21,1424,1438.0,,,,season_batting_stats.war,False
575929,Willson Contreras,batter,3.05,3.2082883336200245,31,67,36,844,853.0,,,,season_batting_stats.war,False
624413,Pete Alonso,batter,3.0,2.8530687424073737,32,87,55,1388,1411.0,,,,season_batting_stats.war,False
608070,José Ramírez,batter,2.97,5.873959212212304,33,12,-21,1366,1417.0,,,,season_batting_stats.war,False
665487,Fernando Tatís,batter,2.96,4.13531283476303,34,34,0,1098,1103.0,,,,season_batting_stats.war,False
677594,Julio Rodríguez,batter,2.84,4.914091962930756,35,19,-16,1308,1327.0,,,,season_batting_stats.war,False
682985,Riley Greene,batter,2.79,3.9121630679740127,36,38,2,1016,1031.0,,,,season_batting_stats.war,False
608324,Alex Bregman,batter,2.78,4.466197825994593,37,25,-12,1404,1415.0,,,,season_batting_stats.war,False
606192,Teoscar Hernández,batter,2.73,3.2495502292216463,38,63,25,1385,1401.0,,,,season_batting_stats.war,False
624585,Jorge Soler,batter,2.73,1.2709231174909152,38,223,185,1156,1170.0,,,,season_batting_stats.war,False
592626,Joc Pederson,batter,2.69,1.7696567290298453,40,168,128,856,874.0,,,,season_batting_stats.war,False
670623,Isaac Paredes,batter,2.68,3.427647460484114,41,55,14,1212,1220.0,,,,season_batting_stats.war,False
681481,Kerry Carpenter,batter,2.54,2.0744644451141356,42,140,98,762,775.0,,,,season_batting_stats.war,False
607043,Brandon Nimmo,batter,2.48,3.0598432320997873,43,75,32,1388,1403.0,,,,season_batting_stats.war,False
572233,Christian Walker,batter,2.45,3.2171428544180736,44,65,21,1268,1288.0,,,,season_batting_stats.war,False
670242,Matt Wallner,batter,2.35,2.1500000953674316,45,138,93,526,527.0,1.100000023841858,,,season_batting_stats.war,False
671213,Triston Casas,batter,2.29,1.7154178175964767,46,176,130,733,742.0,,,,season_batting_stats.war,False
668227,Randy Arozarena,batter,2.25,2.579190892299623,47,101,54,1303,1310.0,,,,season_batting_stats.war,False
571970,Max Muncy,batter,2.25,2.9164985023462435,47,83,36,933,951.0,,,,season_batting_stats.war,False
650333,Luis Arráez,batter,2.24,2.707801322351737,49,90,41,1303,1328.0,,,,season_batting_stats.war,False
502110,J. D. Martinez,batter,2.23,1.2335148320634766,50,227,177,999,1010.0,,,,season_batting_stats.war,False
668804,Bryan Reynolds,batter,2.2,3.029789789302929,51,78,27,1319,1332.0,,,,season_batting_stats.war,False
673237,Yainer Diaz,batter,2.15,3.136886012109183,52,69,17,1011,1018.0,,,,season_batting_stats.war,False
666134,Nolan Jones,batter,2.13,2.1815256426800635,53,134,81,711,721.0,,,,season_batting_stats.war,False
621043,Carlos Correa,batter,2.13,2.200648884326373,53,131,78,954,971.0,,,,season_batting_stats.war,False
668715,Spencer Steer,batter,2.12,2.1847009312285337,55,133,78,1310,1321.0,,,,season_batting_stats.war,False
545361,Mike Trout,batter,2.1,2.424590220216845,56,114,58,481,488.0,,,,season_batting_stats.war,False
663993,Nathaniel Lowe,batter,2.07,2.943967724266865,57,80,23,1347,1361.0,,,,season_batting_stats.war,False
543760,Marcus Semien,batter,1.92,6.2220475457210505,58,11,-47,1536,1553.0,,,,season_batting_stats.war,False
680574,Matt McLain,batter,1.91,3.569999933242798,59,50,-9,402,403.0,,,,season_batting_stats.war,False
807799,Masataka Yoshida,batter,1.91,1.4736509584974022,59,207,148,993,997.0,,,,season_batting_stats.war,False
502671,Paul Goldschmidt,batter,1.91,2.382885860916752,59,118,59,1326,1341.0,,,,season_batting_stats.war,False
647304,Josh Naylor,batter,1.86,1.7997182060977925,62,166,104,1143,1171.0,,,,season_batting_stats.war,False
457759,Justin Turner,batter,1.86,1.7853904868400148,62,167,105,1157,1165.0,,,,season_batting_stats.war,False
669016,Brandon Marsh,batter,1.84,3.1798603693961147,64,68,4,993,1003.0,,,,season_batting_stats.war,False
701538,Jackson Merrill,batter,1.76,4.460000038146973,65,26,-39,614,620.0,,,,season_batting_stats.war,False
664774,LaMonte Wade,batter,1.75,2.4813042923160222,66,108,42,901,920.0,,,,season_batting_stats.war,False
664023,Ian Happ,batter,1.74,3.7252077327637716,67,46,-21,1338,1348.0,,,,season_batting_stats.war,False
666969,Adolis García,batter,1.74,2.685706804248051,67,92,25,1330,1337.0,,,,season_batting_stats.war,False
670042,Luke Raley,batter,1.7,2.9425203935886786,69,81,12,854,861.0,2.200000047683716,,,season_batting_stats.war,False
656305,Matt Chapman,batter,1.7,5.754757344144062,69,14,-55,1220,1236.0,,,,season_batting_stats.war,False
545341,Randal Grichuk,batter,1.67,1.6513200469017029,71,184,113,747,750.0,,,,season_batting_stats.war,False
680977,Brendan Donovan,batter,1.64,2.4299804522261708,72,113,41,1013,1023.0,,,,season_batting_stats.war,False
592518,Manny Machado,batter,1.64,2.8868317562829025,72,85,13,1253,1272.0,,,,season_batting_stats.war,False
663457,Lars Nootbaar,batter,1.64,2.5106608068102783,72,106,34,896,908.0,,,,season_batting_stats.war,False
669394,Jake Burger,batter,1.62,1.6221225674050739,75,187,112,1123,1126.0,,,,season_batting_stats.war,False
680757,Steven Kwan,batter,1.62,3.543170027126762,75,51,-24,1291,1306.0,,,,season_batting_stats.war,False
592206,Nick Castellanos,batter,1.61,1.029614026585675,77,250,173,1387,1399.0,,,,season_batting_stats.war,False
474832,Brandon Belt,batter,1.5,1.9700000286102295,78,149,71,407,412.0,,,,season_batting_stats.war,False
670770,TJ Friedl,batter,1.44,2.422920786816141,79,115,36,880,897.0,,,,season_batting_stats.war,False
668904,Royce Lewis,batter,1.43,1.4460170021501637,80,211,131,587,590.0,,,,season_batting_stats.war,False
671739,Michael Harris,batter,1.37,3.3775728216449035,81,60,-21,1021,1030.0,,,,season_batting_stats.war,False
645302,Víctor Robles,batter,1.34,2.1602374631336354,82,136,54,406,421.0,,,,season_batting_stats.war,False
457705,Andrew McCutchen,batter,1.29,1.1345850009667247,83,239,156,979,988.0,,,,season_batting_stats.war,False
656811,Ryan O'Hearn,batter,1.28,1.527057479441851,84,196,112,864,870.0,,,,season_batting_stats.war,False
623993,Anthony Santander,batter,1.28,2.8694932984879404,84,86,2,1330,1342.0,,,,season_batting_stats.war,False
641933,Tyler O'Neill,batter,1.27,1.9252102489063827,86,153,67,728,737.0,,,,season_batting_stats.war,False
673962,Josh Jung,batter,1.27,2.1503362794434424,86,137,51,764,773.0,,,,season_batting_stats.war,False
673357,Luis Robert,batter,1.24,3.618333488702774,88,49,-39,1002,1020.0,,,,season_batting_stats.war,False
694192,Jackson Chourio,batter,1.23,3.859999895095825,89,42,-47,579,585.0,,,,season_batting_stats.war,False
650402,Gleyber Torres,batter,1.23,2.377069735255723,89,119,30,1395,1406.0,,,,season_batting_stats.war,False
641487,J. P. Crawford,batter,1.22,4.153939451834168,91,32,-59,1075,1089.0,,,,season_batting_stats.war,False
677551,Wander Franco,batter,1.22,5.360000133514404,91,17,-74,483,491.0,,,,season_batting_stats.war,False
663697,Jonathan India,batter,1.2,1.4930617131458956,93,203,110,1156,1166.0,,,,season_batting_stats.war,False
669221,Sean Murphy,batter,1.18,2.993749976158142,94,79,-15,705,712.0,,,,season_batting_stats.war,False
669257,Will Smith,batter,1.17,3.7668255071437104,95,44,-51,1154,1175.0,,,,season_batting_stats.war,False
663538,Nico Hoerner,batter,1.15,4.630413869343995,96,22,-74,1321,1329.0,,,,season_batting_stats.war,False
681807,David Fry,batter,1.13,1.1491791187827267,97,237,140,531,536.0,5.0,,,season_batting_stats.war,False
453568,Charlie Blackmon,batter,1.13,0.9075657786768779,97,260,163,898,912.0,,,,season_batting_stats.war,False
666149,Tyler Fitzgerald,batter,1.1,2.50698667550087,99,107,8,373,375.0,3.0,,,season_batting_stats.war,False
621439,Byron Buxton,batter,1.08,2.222989080068858,100,125,25,728,736.0,,,,season_batting_stats.war,False
668901,Mark Vientos,batter,1.07,1.804590551005114,101,165,64,744,745.0,,,,season_batting_stats.war,False
642715,Willy Adames,batter,1.06,3.066017891641535,102,72,-30,1338,1346.0,,,,season_batting_stats.war,False
592663,J.T. Realmuto,batter,1.05,3.2484818198421674,103,64,-39,1011,1021.0,,,,season_batting_stats.war,False
663886,Tyler Stephenson,batter,1.04,1.4782171030492746,104,206,102,1022,1032.0,,,,season_batting_stats.war,False
595777,Jurickson Profar,batter,1.01,1.5251108726322797,105,197,92,1207,1217.0,,,,season_batting_stats.war,False
596146,Max Kepler,batter,1.0,1.985492315868841,106,148,42,907,914.0,,,,season_batting_stats.war,False
664761,Alec Bohm,batter,1.0,1.5757632346539483,106,190,84,1275,1284.0,,,,season_batting_stats.war,False
657041,Lane Thomas,batter,0.98,1.9046528124371624,108,159,51,1247,1253.0,1.0,,,season_batting_stats.war,False
656448,Stone Garrett,batter,0.95,1.8646931177011896,109,164,55,276,277.0,,,,season_batting_stats.war,False
621493,Taylor Ward,batter,0.94,2.047789190020134,110,142,32,1063,1072.0,,,,season_batting_stats.war,False
645277,Ozzie Albies,batter,0.93,3.646821445971727,111,48,-63,1110,1120.0,,,,season_batting_stats.war,False
680777,Ryan Jeffers,batter,0.92,2.568942867825996,112,103,-9,817,823.0,,,,season_batting_stats.war,False
672515,Gabriel Moreno,batter,0.92,3.5162921032209074,112,52,-60,787,801.0,,,,season_batting_stats.war,False
682829,Elly De La Cruz,batter,0.92,3.510365120768016,112,53,-59,1112,1123.0,,,,season_batting_stats.war,False
527038,Wilmer Flores,batter,0.89,1.5464943022220985,115,194,79,688,696.0,,,,season_batting_stats.war,False
671056,Iván Herrera,batter,0.87,1.559438926551995,116,193,77,302,303.0,,,,season_batting_stats.war,False
677800,Wilyer Abreu,batter,0.86,3.122579968245016,117,70,-47,528,531.0,,,,season_batting_stats.war,False
650859,Luis Rengifo,batter,0.85,1.8994125976104126,118,161,43,739,749.0,,,,season_batting_stats.war,False
664040,Brandon Lowe,batter,0.84,2.203147426853335,119,129,10,856,861.0,,,,season_batting_stats.war,False
669364,Xavier Edwards,batter,0.84,1.6774741377604683,119,180,61,382,388.0,,,,season_batting_stats.war,False
608701,Rob Refsnyder,batter,0.82,0.7085714214123212,121,291,170,543,546.0,,,,season_batting_stats.war,False
666971,Lourdes Gurriel,batter,0.76,2.4630618064001264,122,109,-13,1198,1215.0,,,,season_batting_stats.war,False
456781,Donovan Solano,batter,0.75,1.3411068960303871,123,221,98,782,786.0,,,,season_batting_stats.war,False
695578,James Wood,batter,0.73,1.0700000524520874,124,246,122,334,336.0,,,,season_batting_stats.war,False
669003,Garrett Mitchell,batter,0.72,1.7049999499557824,125,177,52,295,302.0,,,,season_batting_stats.war,False
676801,Chas McCormick,batter,0.71,1.9602638981587654,126,150,24,756,758.0,,,,season_batting_stats.war,False
694497,Evan Carter,batter,0.7,1.12339806788176,127,241,114,303,309.0,,,,season_batting_stats.war,False
687462,Spencer Horwitz,batter,0.69,1.0482464316896918,128,248,120,423,422.0,,,,season_batting_stats.war,False
578428,Jose Iglesias,batter,0.67,3.0399999618530273,129,77,-52,336,337.0,,,,season_batting_stats.war,False
673490,Ha-Seong Kim,batter,0.67,4.213540145950596,129,29,-100,1070,1096.0,,,,season_batting_stats.war,False
676059,Jordan Westburg,batter,0.65,1.9040895986419193,131,160,29,691,692.0,,,,season_batting_stats.war,False
593428,Xander Bogaerts,batter,0.64,2.912669040508039,132,84,-48,1142,1154.0,,,,season_batting_stats.war,False
671218,Heliot Ramos,batter,0.61,2.0101037813305442,133,144,11,572,578.0,,,,season_batting_stats.war,False
665862,Jazz Chisholm,batter,0.58,2.20213424731723,134,130,-4,1055,1073.0,,,,season_batting_stats.war,False
592192,Mark Canha,batter,0.57,1.3627607657865513,135,220,85,963,978.0,,,,season_batting_stats.war,False
665833,Oneil Cruz,batter,0.57,2.4085132484331564,135,117,-18,624,639.0,,,,season_batting_stats.war,False
666139,Josh Lowe,batter,0.56,2.3715565998236516,137,120,-17,885,893.0,,,,season_batting_stats.war,False
643565,Mike Tauchman,batter,0.56,1.7313049537999017,137,174,37,748,751.0,,,,season_batting_stats.war,False
660821,Jesús Sánchez,batter,0.52,1.2083262780965385,139,230,91,936,944.0,,,,season_batting_stats.war,False
571448,Nolan Arenado,batter,0.48,2.4497033402550765,140,110,-30,1233,1247.0,,,,season_batting_stats.war,False
641857,Ryan McMahon,batter,0.48,2.6256132019015976,140,95,-45,1253,1272.0,,,,season_batting_stats.war,False
663624,Ryan Mountcastle,batter,0.47,2.2143529776704227,142,127,-15,987,997.0,,,,season_batting_stats.war,False
666397,Edouard Julien,batter,0.46,1.453529360539773,143,209,66,729,731.0,,,,season_batting_stats.war,False
669720,Austin Hays,batter,0.46,1.6686038193526302,143,182,39,828,838.0,,,,season_batting_stats.war,False
642215,Weston Wilson,batter,0.46,0.5777235993040286,143,314,171,122,123.0,1.0,,,season_batting_stats.war,False
553993,Eugenio Suárez,batter,0.45,2.707046508074164,146,91,-55,1325,1334.0,,,,season_batting_stats.war,False
542932,Jon Berti,batter,0.43,1.9166667262713115,147,156,9,506,516.0,,,,season_batting_stats.war,False
573262,Mike Yastrzemski,batter,0.39,2.22814034579093,148,124,-24,843,855.0,1.0,,,season_batting_stats.war,False
600869,Jeimer Candelario,batter,0.36,1.4997978783548738,149,198,49,1030,1039.0,,,,season_batting_stats.war,False
666182,Bo Bichette,batter,0.35,2.9402222209506563,150,82,-68,929,945.0,,,,season_batting_stats.war,False
519317,Giancarlo Stanton,batter,0.35,0.11276710065256836,150,396,246,920,936.0,,,,season_batting_stats.war,False
656976,Pavin Smith,batter,0.33,-0.2569017474837507,152,478,326,395,397.0,1.0,,,season_batting_stats.war,False
608385,Jesse Winker,batter,0.33,1.2164004952401044,152,229,77,730,739.0,,,,season_batting_stats.war,False
641598,Mitch Garver,batter,0.32,1.0216546568581812,154,251,97,826,834.0,,,,season_batting_stats.war,False
678009,Parker Meadows,batter,0.32,1.7605719509518754,154,170,16,469,472.0,,,,season_batting_stats.war,False
656248,Sean Bouchard,batter,0.31,-0.22549667066296206,156,472,316,150,151.0,,,,season_batting_stats.war,False
680118,Dairon Blanco,batter,0.25,0.6826666722695033,157,297,140,267,270.0,,,,season_batting_stats.war,False
687263,Zach Neto,batter,0.22,3.823157837516383,158,43,-115,924,931.0,,,,season_batting_stats.war,False
668939,Adley Rutschman,batter,0.22,3.7536702733514566,158,45,-113,1331,1346.0,,,,season_batting_stats.war,False
608596,Tom Murphy,batter,0.22,0.8997969778661196,158,261,103,196,197.0,,,,season_batting_stats.war,False
656582,Connor Joe,batter,0.22,0.691261257674243,158,294,136,884,888.0,,,,season_batting_stats.war,False
663616,Trevor Larnach,batter,0.22,0.8500653343896071,158,270,112,604,612.0,,,,season_batting_stats.war,False
518792,Jason Heyward,batter,0.2,1.5841395228408104,163,189,26,641,645.0,,,,season_batting_stats.war,False
656541,Sam Hilliard,batter,0.2,0.35050847356097176,163,344,181,229,236.0,,,,season_batting_stats.war,False
641584,Jake Fraley,batter,0.2,0.5493438439419264,163,320,157,752,762.0,,,,season_batting_stats.war,False
664983,Jake McCarthy,batter,0.2,1.1683271237022372,163,236,73,786,807.0,,,,season_batting_stats.war,False
679529,Spencer Torkelson,batter,0.2,0.7113223011828651,163,288,125,1077,1089.0,,,,season_batting_stats.war,False
683737,Michael Busch,batter,0.19,2.429999925196171,168,112,-56,646,648.0,,,,season_batting_stats.war,False
605137,Josh Bell,batter,0.18,-0.1982084756674615,169,464,295,1209,1228.0,,,,season_batting_stats.war,False
694671,Wyatt Langford,batter,0.16,4.190000057220459,170,30,-140,551,557.0,,,,season_batting_stats.war,False
666181,Will Benson,batter,0.15,-0.009316641250248567,171,418,247,712,717.0,,,,season_batting_stats.war,False
521692,Salvador Pérez,batter,0.15,1.6764439065587264,171,181,10,1234,1257.0,,,,season_batting_stats.war,False
668709,JJ Bleday,batter,0.14,1.4117778557160543,173,216,43,941,945.0,,,,season_batting_stats.war,False
502054,Tommy Pham,batter,0.14,0.7031953607303116,173,292,119,1029,1039.0,,,,season_batting_stats.war,False
676946,Matthew Batten,batter,0.13,0.3338732429530839,175,346,171,141,142.0,,,,season_batting_stats.war,False
671732,Lawrence Butler,batter,0.13,2.1737758943746828,175,135,-40,578,580.0,,,,season_batting_stats.war,False
676116,Ryan Noda,batter,0.13,1.6781188659738786,175,179,4,603,606.0,,,,season_batting_stats.war,False
624424,Michael Conforto,batter,0.13,1.0643214755118018,175,247,72,946,958.0,,,,season_batting_stats.war,False
650489,Willi Castro,batter,0.11,2.001583483509024,179,146,-33,1054,1061.0,3.1999998092651367,,,season_batting_stats.war,False
677008,Heston Kjerstad,batter,0.1,0.3046979826668765,180,355,175,147,149.0,,,,season_batting_stats.war,False
621466,DJ Stewart,batter,0.1,-0.218654336589622,180,469,289,377,379.0,,,,season_batting_stats.war,False
694384,Nolan Schanuel,batter,0.1,1.0081597062505792,180,253,73,733,739.0,,,,season_batting_stats.war,False
676369,Nelson Velázquez,batter,0.09,0.2546210189903278,183,361,178,409,409.0,,,,season_batting_stats.war,False
691176,Jasson Domínguez,batter,0.09,0.04249999843537808,183,409,226,99,100.0,,,,season_batting_stats.war,False
691023,Jordan Walker,batter,0.08,-0.3093157025694291,185,491,306,637,643.0,,,,season_batting_stats.war,False
681351,Logan O'Hoppe,batter,0.07,2.0897088082256663,186,139,-47,716,721.0,,,,season_batting_stats.war,False
596142,Gary Sánchez,batter,0.07,1.1453430102297546,186,238,52,554,554.0,,,,season_batting_stats.war,False
664770,Nathan Lukes,batter,0.07,0.8903278295011794,186,263,77,119,122.0,,,,season_batting_stats.war,False
458015,Joey Votto,batter,0.07,-0.12999999523162842,186,448,262,242,242.0,,,,season_batting_stats.war,False
623912,Harold Ramírez,batter,0.05,1.2684011438774854,190,224,34,679,688.0,,,,season_batting_stats.war,False
666165,Blake Sabol,batter,0.04,0.15994764934659628,191,381,190,377,382.0,,,,season_batting_stats.war,False
641505,Jonathan Davis,batter,0.04,-0.03999999910593033,191,426,235,102,104.0,,,,season_batting_stats.war,False
605361,Nick Martini,batter,0.04,-0.1739256316103226,191,456,265,242,242.0,,,,season_batting_stats.war,False
592325,Ben Gamel,batter,0.02,0.13605262966532455,194,385,191,113,114.0,,,,season_batting_stats.war,False
